Level,Rank,Earnings,Points
I10,1242,194.46455244755242,0.32288811188811173
I10,1243,235.32748845598846,0.7899195526695526
I10,1244,220.1799646464646,0.5272171717171718
I10,1245,212.2144722222222,0.4557777777777778
I10,1246,186.4445,0.3463333333333333
I10,1247,255.7793333333333,0.9623333333333332
I10,1248,226.1036666666667,0.5746666666666664
I10,1249,220.4053373015873,0.505579365079365
I10,1250,236.71734876234876,0.6563410478410481
I10,1251,236.71734876234876,0.6563410478410481
I10,1252,157.7706751165501,0.07803579753579754
I10,1253,157.65865079365076,0.07968650793650794
I10,1254,253.874274790569,0.7829122756328641
I10,1255,249.32718001443004,0.8756702741702742
I10,1256,206.92175000000003,0.40763095238095237
I10,1257,317.9822562260581,0.992491635686295
I10,1258,199.7848412916633,0.31471004017482346
I10,1259,150.95674242424244,0.02705808080808081
I10,1260,250.0764744283495,0.705273545898546
I10,1261,250.0764744283495,0.705273545898546
I10,1262,213.31327553446124,0.489632396979264
I10,1263,243.54392691296195,0.6922526580413947
I10,1264,252.92116666666664,0.7212301587301587
I10,1265,216.49130885780895,0.4727299922299924
I10,1266,325.8299592581265,1.0121754054125887
I10,1267,325.8299592581265,1.0121754054125887
I10,1268,242.63579148629157,0.7700295815295816
I10,1269,365.41301710789224,1.1082802475302476
I10,1270,184.00462121212115,0.24906204906204896
I10,1271,481.76068797868794,1.5875741480741479
I10,1272,276.9655127429073,0.9571689097194516
I10,1273,695.4577333333334,2.6652580086580087
I10,1274,695.4577333333334,2.6652580086580087
I10,1275,273.86231746031746,0.8706551226551226
I10,1276,273.86231746031746,0.8706551226551226
I10,1277,273.86231746031746,0.8706551226551226
I10,1278,273.86231746031746,0.8706551226551226
I10,1279,273.86231746031746,0.8706551226551226
I10,1280,273.86231746031746,0.8706551226551226
I10,1281,273.86231746031746,0.8706551226551226
I10,1282,273.86231746031746,0.8706551226551226
I10,1283,273.86231746031746,0.8706551226551226
I10,1284,273.86231746031746,0.8706551226551226
I10,1285,273.86231746031746,0.8706551226551226
I10,1286,273.86231746031746,0.8706551226551226
I10,1287,273.86231746031746,0.8706551226551226
I10,1288,273.86231746031746,0.8706551226551226
I10,1289,273.86231746031746,0.8706551226551226
I10,1290,273.86231746031746,0.8706551226551226
I10,1291,273.86231746031746,0.8706551226551226
I10,1292,273.86231746031746,0.8706551226551226
I10,1293,273.86231746031746,0.8706551226551226
I10,1294,273.86231746031746,0.8706551226551226
I10,1295,273.86231746031746,0.8706551226551226
I10,1296,273.86231746031746,0.8706551226551226
I10,1297,273.86231746031746,0.8706551226551226
I10,1298,273.86231746031746,0.8706551226551226
I10,1299,273.86231746031746,0.8706551226551226
I10,1300,273.86231746031746,0.8706551226551226
I10,1301,273.86231746031746,0.8706551226551226
I10,1302,273.86231746031746,0.8706551226551226
I10,1303,273.86231746031746,0.8706551226551226
I10,1304,273.86231746031746,0.8706551226551226
I10,1305,273.86231746031746,0.8706551226551226
I10,1306,273.86231746031746,0.8706551226551226
I10,1307,273.86231746031746,0.8706551226551226
I10,1308,273.86231746031746,0.8706551226551226
I10,1309,273.86231746031746,0.8706551226551226
I10,1310,273.86231746031746,0.8706551226551226
I10,1311,273.86231746031746,0.8706551226551226
I10,1312,273.86231746031746,0.8706551226551226
I10,1313,273.86231746031746,0.8706551226551226
I10,1314,273.86231746031746,0.8706551226551226
I10,1315,273.86231746031746,0.8706551226551226
I10,1316,273.86231746031746,0.8706551226551226
I10,1317,273.86231746031746,0.8706551226551226
I10,1318,273.86231746031746,0.8706551226551226
I10,1319,273.86231746031746,0.8706551226551226
I10,1320,273.86231746031746,0.8706551226551226
I10,1321,273.86231746031746,0.8706551226551226
I10,1322,273.86231746031746,0.8706551226551226
I10,1323,273.86231746031746,0.8706551226551226
I10,1324,273.86231746031746,0.8706551226551226
I10,1325,273.86231746031746,0.8706551226551226
I10,1326,273.86231746031746,0.8706551226551226
I10,1327,273.86231746031746,0.8706551226551226
I10,1328,273.86231746031746,0.8706551226551226
I10,1329,273.86231746031746,0.8706551226551226
I10,1330,273.86231746031746,0.8706551226551226
I10,1331,273.86231746031746,0.8706551226551226
I10,1332,273.86231746031746,0.8706551226551226
I10,1333,273.86231746031746,0.8706551226551226
I10,1334,273.86231746031746,0.8706551226551226
I10,1335,273.86231746031746,0.8706551226551226
I10,1336,273.86231746031746,0.8706551226551226
I10,1337,273.86231746031746,0.8706551226551226
I10,1338,273.86231746031746,0.8706551226551226
I10,1339,273.86231746031746,0.8706551226551226
I10,1340,273.86231746031746,0.8706551226551226
I10,1341,273.86231746031746,0.8706551226551226
I10,1342,273.86231746031746,0.8706551226551226
I10,1343,273.86231746031746,0.8706551226551226
I10,1344,273.86231746031746,0.8706551226551226
I10,1345,273.86231746031746,0.8706551226551226
I10,1346,273.86231746031746,0.8706551226551226
I10,1347,273.86231746031746,0.8706551226551226
I10,1348,273.86231746031746,0.8706551226551226
I10,1349,273.86231746031746,0.8706551226551226
I10,1350,273.86231746031746,0.8706551226551226
I10,1351,273.86231746031746,0.8706551226551226
I10,1352,273.86231746031746,0.8706551226551226
I10,1353,273.86231746031746,0.8706551226551226
I10,1354,273.86231746031746,0.8706551226551226
I10,1355,273.86231746031746,0.8706551226551226
I10,1356,273.86231746031746,0.8706551226551226
I10,1357,273.86231746031746,0.8706551226551226
I10,1358,273.86231746031746,0.8706551226551226
I10,1359,273.86231746031746,0.8706551226551226
I10,1360,273.86231746031746,0.8706551226551226
I10,1361,273.86231746031746,0.8706551226551226
I10,1362,273.86231746031746,0.8706551226551226
I10,1363,273.86231746031746,0.8706551226551226
I10,1364,273.86231746031746,0.8706551226551226
I10,1365,273.86231746031746,0.8706551226551226
I10,1366,273.86231746031746,0.8706551226551226
I10,1367,273.86231746031746,0.8706551226551226
I10,1368,273.86231746031746,0.8706551226551226
I10,1369,273.86231746031746,0.8706551226551226
I10,1370,273.86231746031746,0.8706551226551226
I10,1371,273.86231746031746,0.8706551226551226
I10,1372,273.86231746031746,0.8706551226551226
I10,1373,273.86231746031746,0.8706551226551226
I10,1374,273.86231746031746,0.8706551226551226
I10,1375,273.86231746031746,0.8706551226551226
I10,1376,273.86231746031746,0.8706551226551226
I10,1377,273.86231746031746,0.8706551226551226
I10,1378,273.86231746031746,0.8706551226551226
I10,1379,273.86231746031746,0.8706551226551226
I10,1380,273.86231746031746,0.8706551226551226
I10,1381,273.86231746031746,0.8706551226551226
I10,1382,273.86231746031746,0.8706551226551226
I10,1383,273.86231746031746,0.8706551226551226
I10,1384,273.86231746031746,0.8706551226551226
I10,1385,273.86231746031746,0.8706551226551226
I10,1386,273.86231746031746,0.8706551226551226
I10,1387,273.86231746031746,0.8706551226551226
I10,1388,273.86231746031746,0.8706551226551226
I10,1389,273.86231746031746,0.8706551226551226
I10,1390,273.86231746031746,0.8706551226551226
I10,1391,273.86231746031746,0.8706551226551226
I10,1392,273.86231746031746,0.8706551226551226
I10,1393,273.86231746031746,0.8706551226551226
I10,1394,273.86231746031746,0.8706551226551226
I10,1395,273.86231746031746,0.8706551226551226
I10,1396,273.86231746031746,0.8706551226551226
I10,1397,273.86231746031746,0.8706551226551226
I10,1398,273.86231746031746,0.8706551226551226
I10,1399,273.86231746031746,0.8706551226551226
I10,1400,273.86231746031746,0.8706551226551226
I10,1401,273.86231746031746,0.8706551226551226
I10,1402,273.86231746031746,0.8706551226551226
I10,1403,273.86231746031746,0.8706551226551226
I10,1404,273.86231746031746,0.8706551226551226
I10,1405,273.86231746031746,0.8706551226551226
I10,1406,273.86231746031746,0.8706551226551226
I10,1407,273.86231746031746,0.8706551226551226
I10,1408,273.86231746031746,0.8706551226551226
I10,1409,273.86231746031746,0.8706551226551226
I10,1410,273.86231746031746,0.8706551226551226
I10,1411,273.86231746031746,0.8706551226551226
I10,1412,273.86231746031746,0.8706551226551226
I10,1413,273.86231746031746,0.8706551226551226
I10,1414,273.86231746031746,0.8706551226551226
I10,1415,273.86231746031746,0.8706551226551226
I10,1416,273.86231746031746,0.8706551226551226
I10,1417,273.86231746031746,0.8706551226551226
I10,1418,273.86231746031746,0.8706551226551226
I10,1419,273.86231746031746,0.8706551226551226
I10,1420,273.86231746031746,0.8706551226551226
I10,1421,273.86231746031746,0.8706551226551226
I10,1422,273.86231746031746,0.8706551226551226
I10,1423,273.86231746031746,0.8706551226551226
I10,1424,273.86231746031746,0.8706551226551226
I10,1425,273.86231746031746,0.8706551226551226
I10,1426,273.86231746031746,0.8706551226551226
I10,1427,273.86231746031746,0.8706551226551226
I10,1428,273.86231746031746,0.8706551226551226
I10,1429,273.86231746031746,0.8706551226551226
I10,1430,273.86231746031746,0.8706551226551226
I10,1431,273.86231746031746,0.8706551226551226
I10,1432,273.86231746031746,0.8706551226551226
I10,1433,273.86231746031746,0.8706551226551226
I10,1434,273.86231746031746,0.8706551226551226
I10,1435,273.86231746031746,0.8706551226551226
I10,1436,273.86231746031746,0.8706551226551226
I10,1437,273.86231746031746,0.8706551226551226
I10,1438,273.86231746031746,0.8706551226551226
I10,1439,273.86231746031746,0.8706551226551226
I10,1440,273.86231746031746,0.8706551226551226
I10,1441,273.86231746031746,0.8706551226551226
I10,1442,273.86231746031746,0.8706551226551226
I10,1443,273.86231746031746,0.8706551226551226
I10,1444,273.86231746031746,0.8706551226551226
I10,1445,273.86231746031746,0.8706551226551226
I10,1446,273.86231746031746,0.8706551226551226
I10,1447,273.86231746031746,0.8706551226551226
I10,1448,273.86231746031746,0.8706551226551226
I10,1449,273.86231746031746,0.8706551226551226
I10,1450,273.86231746031746,0.8706551226551226
I10,1451,273.86231746031746,0.8706551226551226
I10,1452,273.86231746031746,0.8706551226551226
I10,1453,273.86231746031746,0.8706551226551226
I10,1454,273.86231746031746,0.8706551226551226
I10,1455,273.86231746031746,0.8706551226551226
I10,1456,273.86231746031746,0.8706551226551226
I10,1457,273.86231746031746,0.8706551226551226
I10,1458,273.86231746031746,0.8706551226551226
I10,1459,273.86231746031746,0.8706551226551226
I10,1460,273.86231746031746,0.8706551226551226
I10,1461,273.86231746031746,0.8706551226551226
I10,1462,273.86231746031746,0.8706551226551226
I10,1463,273.86231746031746,0.8706551226551226
I10,1464,273.86231746031746,0.8706551226551226
I10,1465,273.86231746031746,0.8706551226551226
I10,1466,273.86231746031746,0.8706551226551226
I10,1467,273.86231746031746,0.8706551226551226
I10,1468,273.86231746031746,0.8706551226551226
I10,1469,273.86231746031746,0.8706551226551226
I10,1470,273.86231746031746,0.8706551226551226
I10,1471,273.86231746031746,0.8706551226551226
I10,1472,273.86231746031746,0.8706551226551226
I10,1473,273.86231746031746,0.8706551226551226
I10,1474,273.86231746031746,0.8706551226551226
I10,1475,273.86231746031746,0.8706551226551226
I10,1476,273.86231746031746,0.8706551226551226
I10,1477,273.86231746031746,0.8706551226551226
I10,1478,273.86231746031746,0.8706551226551226
I10,1479,273.86231746031746,0.8706551226551226
I10,1480,273.86231746031746,0.8706551226551226
I10,1481,273.86231746031746,0.8706551226551226
I10,1482,273.86231746031746,0.8706551226551226
I10,1483,273.86231746031746,0.8706551226551226
I10,1484,273.86231746031746,0.8706551226551226
I10,1485,273.86231746031746,0.8706551226551226
I10,1486,273.86231746031746,0.8706551226551226
I10,1487,273.86231746031746,0.8706551226551226
I10,1488,273.86231746031746,0.8706551226551226
I10,1489,273.86231746031746,0.8706551226551226
I10,1490,273.86231746031746,0.8706551226551226
I10,1491,273.86231746031746,0.8706551226551226
I10,1492,273.86231746031746,0.8706551226551226
I10,1493,273.86231746031746,0.8706551226551226
I10,1494,273.86231746031746,0.8706551226551226
I10,1495,273.86231746031746,0.8706551226551226
I10,1496,273.86231746031746,0.8706551226551226
I10,1497,273.86231746031746,0.8706551226551226
I10,1498,273.86231746031746,0.8706551226551226
I10,1499,273.86231746031746,0.8706551226551226
I15,1,1836.82,11.55
I15,2,1836.82,11.55
I15,3,1836.82,11.55
I15,4,1836.82,11.55
I15,5,1836.82,11.55
I15,6,1836.82,11.55
I15,7,1836.82,11.55
I15,8,1836.82,11.55
I15,9,1836.82,11.55
I15,10,1836.82,11.55
I15,11,1836.82,11.55
I15,12,1836.82,11.55
I15,13,1836.82,11.55
I15,14,1836.82,11.55
I15,15,1836.82,11.55
I15,16,1836.82,11.55
I15,17,1836.82,11.55
I15,18,1836.82,11.55
I15,19,1836.82,11.55
I15,20,1836.82,11.55
I15,21,1836.82,11.55
I15,22,1836.82,11.55
I15,23,1836.82,11.55
I15,24,1836.82,11.55
I15,25,1836.82,11.55
I15,26,1836.82,11.55
I15,27,1836.82,11.55
I15,28,1836.82,11.55
I15,29,1836.82,11.55
I15,30,1836.82,11.55
I15,31,1836.82,11.55
I15,32,1836.82,11.55
I15,33,1836.82,11.55
I15,34,1836.82,11.55
I15,35,1836.82,11.55
I15,36,1836.82,11.55
I15,37,1836.82,11.55
I15,38,1836.82,11.55
I15,39,1836.82,11.55
I15,40,1836.82,11.55
I15,41,1836.82,11.55
I15,42,1836.82,11.55
I15,43,1836.82,11.55
I15,44,1836.82,11.55
I15,45,1836.82,11.55
I15,46,1836.82,11.55
I15,47,1836.82,11.55
I15,48,1836.82,11.55
I15,49,1836.82,11.55
I15,50,1836.82,11.55
I15,51,1836.82,11.55
I15,52,1836.82,11.55
I15,53,1836.82,11.55
I15,54,1836.82,11.55
I15,55,1836.82,11.55
I15,56,1836.82,11.55
I15,57,1836.82,11.55
I15,58,1836.82,11.55
I15,59,1836.82,11.55
I15,60,1836.82,11.55
I15,61,1836.82,11.55
I15,62,1836.82,11.55
I15,63,1836.82,11.55
I15,64,1836.82,11.55
I15,65,1836.82,11.55
I15,66,1836.82,11.55
I15,67,1836.82,11.55
I15,68,1836.82,11.55
I15,69,1836.82,11.55
I15,70,1836.82,11.55
I15,71,1836.82,11.55
I15,72,1836.82,11.55
I15,73,1836.82,11.55
I15,74,1836.82,11.55
I15,75,1836.82,11.55
I15,76,1836.82,11.55
I15,77,1836.82,11.55
I15,78,1836.82,11.55
I15,79,1836.82,11.55
I15,80,1836.82,11.55
I15,81,1836.82,11.55
I15,82,1836.82,11.55
I15,83,1836.82,11.55
I15,84,1836.82,11.55
I15,85,1836.82,11.55
I15,86,1836.82,11.55
I15,87,1836.82,11.55
I15,88,1836.82,11.55
I15,89,1836.82,11.55
I15,90,1836.82,11.55
I15,91,1836.82,11.55
I15,92,1836.82,11.55
I15,93,1836.82,11.55
I15,94,1836.82,11.55
I15,95,1836.82,11.55
I15,96,1836.82,11.55
I15,97,1836.82,11.55
I15,98,1836.82,11.55
I15,99,1836.82,11.55
I15,100,1836.82,11.55
I15,101,1836.82,11.55
I15,102,1836.82,11.55
I15,103,1836.82,11.55
I15,104,1836.82,11.55
I15,105,1836.82,11.55
I15,106,1836.82,11.55
I15,107,1836.82,11.55
I15,108,1836.82,11.55
I15,109,1836.82,11.55
I15,110,1836.82,11.55
I15,111,1836.82,11.55
I15,112,1836.82,11.55
I15,113,1836.82,11.55
I15,114,1836.82,11.55
I15,115,1836.82,11.55
I15,116,923.32,6.15
I15,117,923.32,6.15
I15,118,923.32,6.15
I15,119,923.32,6.15
I15,120,923.32,6.15
I15,121,923.32,6.15
I15,122,923.32,6.15
I15,123,923.32,6.15
I15,124,923.32,6.15
I15,125,923.32,6.15
I15,126,923.32,6.15
I15,127,923.32,6.15
I15,128,923.32,6.15
I15,129,923.32,6.15
I15,130,923.32,6.15
I15,131,923.32,6.15
I15,132,923.32,6.15
I15,133,670.6,4.47
I15,134,670.6,4.47
I15,135,670.6,4.47
I15,136,661.6,4.42
I15,137,639.56,4.276666666666667
I15,138,639.56,4.276666666666667
I15,139,639.56,4.276666666666667
I15,140,639.56,4.276666666666667
I15,141,639.56,4.276666666666667
I15,142,639.56,4.276666666666667
I15,143,605.36,3.376666666666667
I15,144,848.96,4.816666666666666
I15,145,848.96,4.816666666666666
I15,146,916.76,5.236666666666666
I15,147,916.76,5.236666666666666
I15,148,916.76,5.236666666666666
I15,149,916.76,5.236666666666666
I15,150,928.06,5.306666666666667
I15,151,928.06,5.306666666666667
I15,152,928.06,5.306666666666667
I15,153,928.06,5.306666666666667
I15,154,928.06,5.306666666666667
I15,155,928.06,5.306666666666667
I15,156,928.06,5.306666666666667
I15,157,928.06,5.306666666666667
I15,158,928.06,5.306666666666667
I15,159,928.06,5.306666666666667
I15,160,928.06,5.306666666666667
I15,161,1812.58,11.186666666666667
I15,162,1812.58,11.186666666666667
I15,163,2041.72,12.896666666666668
I15,164,1709.88,11.07
I15,165,1059.695,6.8758333333333335
I15,166,1059.695,6.8758333333333335
I15,167,238.931,1.2485952380952383
I15,168,238.931,1.2485952380952383
I15,169,167.62516666666667,0.7919285714285715
I15,170,167.62516666666667,0.7919285714285715
I15,171,582.0997619047621,4.023666666666667
I15,172,582.0997619047621,4.023666666666667
I15,173,601.4097619047621,4.228666666666667
I15,174,601.4097619047621,4.228666666666667
I15,175,389.7855,3.0735
I15,176,389.7855,3.0735
I15,177,389.7855,3.0735
I15,178,402.58050000000003,3.1710000000000003
I15,179,402.58050000000003,3.1710000000000003
I15,180,442.535,3.405
I15,181,441.775,3.385
I15,182,479.4825,3.5325
I15,183,697.0179285714285,4.595928571428572
I15,184,708.3179285714285,4.665928571428571
I15,185,730.9179285714285,4.805928571428572
I15,186,730.9179285714285,4.805928571428572
I15,187,730.9179285714285,4.805928571428572
I15,188,518.3058571428572,2.9418571428571427
I15,189,518.3058571428572,2.9418571428571427
I15,190,1079.4308571428571,7.006857142857143
I15,191,1079.4308571428571,7.006857142857143
I15,192,1079.4308571428571,7.006857142857143
I15,193,1087.31,7.25
I15,194,1110.5666666666666,7.738333333333332
I15,195,832.2066666666666,6.333333333333332
I15,196,633.0333333333333,5.076666666666666
I15,197,633.0333333333333,5.076666666666666
I15,198,621.7333333333332,5.006666666666666
I15,199,488.53333333333336,3.896666666666667
I15,200,523.0939999999998,3.7174999999999994
I15,201,512.2939999999999,3.6274999999999995
I15,202,411.80800000000005,3.1125
I15,203,332.32400000000007,2.555
I15,204,212.33,1.565
I15,205,169.3,1.2
I15,206,210.04,1.44
I15,207,271.0,1.83
I15,208,961.74,6.4
I15,209,482.01,3.16
I15,210,373.11,2.23
I15,211,920.08,5.246666666666666
I15,212,1732.28,10.613333333333333
I15,213,1362.0869285714286,8.495666666666667
I15,214,1362.0869285714286,8.495666666666667
I15,215,1175.6569285714284,7.465666666666667
I15,216,690.71,4.82
I15,217,687.83,4.89
I15,218,665.3,4.75
I15,219,1189.58,7.82
I15,220,597.32,3.38
I15,221,256.75,1.52
I15,222,388.06,2.51
I15,223,1585.7,9.98
I15,224,795.77,5.44
I15,225,233.34,1.62
I15,226,290.1,1.45
I15,227,591.9,4.5075
I15,228,561.28,4.594
I15,229,384.24,3.105
I15,230,324.76,1.68
I15,231,282.43749999999994,1.305
I15,232,431.49083333333334,3.0600000000000005
I15,233,1783.9891666666665,11.465
I15,234,1462.3149999999996,9.480261904761905
I15,235,1200.365,7.890928571428572
I15,236,427.065,3.2704999999999997
I15,237,390.9736666666667,2.9756666666666667
I15,238,601.7665,3.2003333333333335
I15,239,1092.930357142857,6.799666666666664
I15,240,637.5564102564102,3.951923076923076
I15,241,320.044738095238,2.0171904761904758
I15,242,194.89340476190475,1.2535238095238097
I15,243,190.7903571428571,1.1092857142857142
I15,244,326.04499999999996,1.6849999999999996
I15,245,402.7746666666665,3.0566666666666658
I15,246,333.8436666666667,1.721666666666667
I15,247,389.8219523809523,2.651595238095238
I15,248,1729.5163333333333,11.130166666666666
I15,249,884.3166666666667,6.099166666666666
I15,250,1112.1595,7.527
I15,251,222.77402633477635,1.434048340548341
I15,252,1253.069333333333,8.126238095238094
I15,253,1174.211,7.026333333333334
I15,254,663.6496666666666,5.052833333333333
I15,255,414.39333333333326,2.5181666666666667
I15,256,681.8285793650793,4.4180753968253965
I15,257,349.8807142857142,2.719285714285714
I15,258,344.10404761904755,2.6826190476190463
I15,259,580.4186865079367,4.180821428571427
I15,260,388.2795,2.1045
I15,261,1100.7531309523808,7.0582142857142856
I15,262,466.24919980019973,2.496371128871129
I15,263,422.60471062271085,3.3308278388278385
I15,264,273.47159523809523,2.073404761904762
I15,265,283.19983333333334,2.171666666666667
I15,266,406.8923333333333,3.234666666666667
I15,267,299.16099206349213,2.2907936507936513
I15,268,614.6932142857142,4.862238095238095
I15,269,1047.6391547619048,6.786908730158731
I15,270,252.97475324675332,1.6152965367965373
I15,271,847.1152804972808,5.896622516372518
I15,272,1501.3182088744588,9.233282828282832
I15,273,1060.1962207792208,6.098530303030302
I15,274,970.811619047619,5.798000000000001
I15,275,279.39849999999996,1.14
I15,276,932.0497536630035,5.957116300366303
I15,277,386.65861904761897,1.710595238095238
I15,278,193.55375,1.125
I15,279,435.45747222222207,3.519968253968253
I15,280,1789.6767222222222,11.540694444444444
I15,281,879.8513888888889,5.161944444444445
I15,282,1027.1358333333335,7.370666666666668
I15,283,1119.653,7.484
I15,284,868.1225,6.4875
I15,285,885.6100357142855,5.853690476190478
I15,286,511.4099285714285,3.896380952380952
I15,287,1096.6466666666668,7.809333333333333
I15,288,1943.32,12.514000000000001
I15,289,1777.1966753246752,11.129939393939392
I15,290,447.79382808857804,3.1972027972027974
I15,291,1258.5118333333332,8.296583333333333
I15,292,1331.245476190476,8.796238095238094
I15,293,1500.8448124098122,9.94461904761905
I15,294,1239.9969087301588,7.8487222222222215
I15,295,484.02,2.7573333333333334
I15,296,991.5455000000001,6.519499999999999
I15,297,441.41759523809526,3.4749047619047615
I15,298,847.136992063492,5.615103174603173
I15,299,474.7235714285713,3.2813690476190462
I15,300,972.8648412698415,6.045400793650795
I15,301,593.6905238095237,4.094571428571428
I15,302,1234.8655,7.44166666666667
I15,303,775.7486201298702,4.910075757575758
I15,304,775.7486201298702,4.910075757575758
I15,305,278.6115238095238,2.0606190476190474
I15,306,325.752619047619,2.007095238095238
I15,307,662.778172077922,4.015252525252526
I15,308,696.7012626262626,4.437534992784993
I15,309,1159.7479761904758,7.716535714285719
I15,310,688.3175248917744,4.862886363636363
I15,311,241.2897142857143,1.2674523809523808
I15,312,1173.5274285714286,7.342999999999998
I15,313,510.48438095238106,3.4826190476190475
I15,314,653.4820000000001,5.1225
I15,315,148.85,1.01
I15,316,262.9566428571428,1.5312142857142856
I15,317,429.2143928571428,2.973642857142858
I15,318,288.5814999999999,2.2159999999999997
I15,319,198.31743253968253,1.460246031746032
I15,320,153.83866666666665,1.0613333333333332
I15,321,1129.5773084415584,7.389654401154403
I15,322,397.27995238095247,2.802746031746032
I15,323,1152.8791666666664,7.758547619047619
I15,324,385.01750000000015,2.8300000000000005
I15,325,388.2423095238095,2.8078917748917744
I15,326,910.8648850871349,6.229330391830395
I15,327,919.8720469710031,5.829739900622255
I15,328,1167.1197943722948,8.086502164502164
I15,329,304.2339960317461,2.2956706349206346
I15,330,461.2328856421355,3.301775946275946
I15,331,342.807691919192,1.7894382839382843
I15,332,421.4961904761906,3.3588095238095237
I15,333,509.9847424242422,3.269060606060607
I15,334,336.911,2.6487500000000006
I15,335,900.8552835497836,6.29582251082251
I15,336,1148.1335157897659,7.418629259629264
I15,337,490.9483059848647,3.186261908026614
I15,338,397.9177085137085,2.9014451659451663
I15,339,683.1575842490845,4.772781302031302
I15,340,675.0002723110222,4.829282023532022
I15,341,677.165334887335,4.210252691752692
I15,342,1346.599930993843,8.65625496643879
I15,343,857.2190544733044,5.217418026418027
I15,344,1300.7285634920634,8.418349206349207
I15,345,471.7393214285714,3.169446969696968
I15,346,792.2206626984126,4.990626984126983
I15,347,408.45513997113994,3.260218253968253
I15,348,512.8730347014099,3.5153941197691227
I15,349,445.00262620712624,3.1094300976800984
I15,350,603.7007884362371,4.139298562548562
I15,351,688.4359765308224,4.523154650904651
I15,352,261.3698611111112,1.7467222222222227
I15,353,219.33916666666667,1.0
I15,354,907.6604286824286,5.923539627039627
I15,355,294.8987170737759,2.145051111470229
I15,356,959.9818015873014,6.414883477633481
I15,357,327.97656596181594,2.0567948024198026
I15,358,1147.2901569264068,7.156194444444445
I15,359,671.4465684870687,3.9932459207459208
I15,360,371.1208841713841,2.7418224553224553
I15,361,679.1700107943744,4.680873204452925
I15,362,1276.2922615717619,8.356981435231438
I15,363,689.2853333333336,4.781499999999999
I15,364,358.5840803085804,2.665377566877568
I15,365,224.6895,1.015
I15,366,507.8783187923189,3.7286792513042513
I15,367,613.8271724386724,3.6775331890331895
I15,368,372.9608134920638,2.6569246031746054
I15,369,305.76478463203466,2.0197142857142856
I15,370,542.8412262737264,2.937697746697747
I15,371,787.0937619047619,5.139130230880231
I15,372,254.6507103174603,1.5780521700521706
I15,373,765.0941244588743,5.237345182595181
I15,374,228.8717883505383,1.289346764346765
I15,375,690.5877052669551,4.696466838716838
I15,376,468.8932297147299,3.162957264957265
I15,377,872.5347533384656,5.614569091383333
I15,378,567.6199970805335,3.5299577709871817
I15,379,943.3457142857142,6.065214285714285
I15,380,223.221425990676,1.6836002331002333
I15,381,1172.1409761904765,7.461527777777779
I15,382,508.559342490919,3.442741724869632
I15,383,1328.3167702991452,8.620635212010212
I15,384,509.6390031638467,3.1377704553358563
I15,385,730.7799141414145,4.552182539682537
I15,386,881.0399450204377,5.807158228895139
I15,387,634.4799211867082,4.48575679350749
I15,388,691.792273088023,4.732420634920636
I15,389,367.86514285714287,2.909678571428571
I15,390,754.4222327492768,5.156126397939865
I15,391,328.96743784483476,2.3425512053306177
I15,392,375.5123784477889,2.51398540658115
I15,393,1035.663472222222,6.836598484848484
I15,394,774.1277034632036,4.992061577311576
I15,395,963.3815945794402,5.964836891050125
I15,396,1156.1288837502364,7.77572717396982
I15,397,319.7214148629148,1.9794336219336224
I15,398,821.137173264601,5.173093069984711
I15,399,665.831626984127,5.011265873015872
I15,400,499.96837872434594,3.041497698938489
I15,401,398.7596587301588,3.1900674603174597
I15,402,683.2449722222221,4.951765873015874
I15,403,913.2055660173162,5.892834027084028
I15,404,496.6208238780054,3.5279037962811177
I15,405,833.6885827756265,5.571895646364299
I15,406,913.273727464273,6.534171940893942
I15,407,667.9415053376331,4.478895552857278
I15,408,471.93552020202003,3.5846399711399717
I15,409,391.0356001498499,2.933342990342991
I15,410,477.5123627793775,3.178840676480383
I15,411,809.5953425740927,5.411840326340328
I15,412,307.55407117882123,2.2647253579753577
I15,413,1013.970595610272,6.901103688794867
I15,414,491.33633965468505,3.358876632552547
I15,415,502.7281737429237,3.123820124320125
I15,416,734.370824539559,4.765109946943471
I15,417,849.3815513653014,5.682485153735154
I15,418,957.1970667388165,6.586180735930738
I15,419,586.1721541097791,4.02696608620138
I15,420,972.0110053870421,6.328984354482808
I15,421,506.9319846264849,3.5290693195693206
I15,422,464.7164413013455,3.22275430451901
I15,423,451.0657671772671,3.0062376512376505
I15,424,836.271905733156,5.3134308469308476
I15,425,586.0162141989849,4.108054792086139
I15,426,509.441673396478,3.4633679221105704
I15,427,691.6609367836327,4.90277417341001
I15,428,784.9281673604173,4.940071858696857
I15,429,727.1704346846095,4.779666865025763
I15,430,781.1959022644022,5.4528612498612485
I15,431,699.3634368711355,4.549804967907908
I15,432,322.87671892160125,2.0755138554256205
I15,433,474.3216223325609,2.9888683215219585
I15,434,670.9745506968522,4.431430698386581
I15,435,858.9769790156524,5.598163763524058
I15,436,799.759641899767,4.967119436119437
I15,437,716.4818312596844,5.162381425162384
I15,438,335.8418717108055,2.0158983598101248
I15,439,927.210918716904,6.0681466344113435
I15,440,258.55687412587406,1.942480186480186
I15,441,715.929344058719,4.585863899988901
I15,442,959.9553438052312,6.337993239603536
I15,443,780.8989539643976,5.011286681913379
I15,444,534.9843817242886,3.6544878032931614
I15,445,1040.9544764336542,7.035799641878591
I15,446,800.701281678289,5.343253635253634
I15,447,873.4098460983458,5.458466089466089
